ID	Category	Artist	Title	Year	Image URL	Painting Info URL	Artist Info URL
577288a5edc2cb38800b2ef2	Impressionism	Tom Roberts	Shearing the Rams	1890	https://uploads3.wikiart.org/images/tom-roberts/searing-the-rams-1890.jpg	https://www.wikiart.org/en/tom-roberts/searing-the-rams-1890	https://www.wikiart.org/en/tom-roberts
577276e9edc2cb3880d31a1d	Impressionism	Alfred Sisley	Molesey Weir at Hampton Court Morning	1874	https://uploads8.wikiart.org/images/alfred-sisley/molesey-weir-at-hampton-court-morning-1874.jpg	https://www.wikiart.org/en/alfred-sisley/molesey-weir-at-hampton-court-morning-1874	https://www.wikiart.org/en/alfred-sisley
57727fa4edc2cb3880eead26	Minimalism	Robert Ryman	Untitled #36	1963	https://uploads8.wikiart.org/images/robert-ryman/untitled-36-1963.jpg	https://www.wikiart.org/en/robert-ryman/untitled-36-1963	https://www.wikiart.org/en/robert-ryman
57728602edc2cb388002e458	Realism	Albert Anker	Kinderbegr&#228;bnis	1863	https://uploads3.wikiart.org/images/albert-anker/kinderbegr-bnis-1863.jpg	https://www.wikiart.org/en/albert-anker/kinderbegr-bnis-1863	https://www.wikiart.org/en/albert-anker
57726ebfedc2cb3880b81217	Post-Impressionism	Paul Gauguin	Nevermore	1897	https://uploads6.wikiart.org/images/paul-gauguin/nevermore-1897.jpg	https://www.wikiart.org/en/paul-gauguin/nevermore-1897	https://www.wikiart.org/en/paul-gauguin
577278dbedc2cb3880d949be	Expressionism	August Macke	Vegetable fields	1911	https://uploads8.wikiart.org/images/august-macke/vegetable-fields.jpg	https://www.wikiart.org/en/august-macke/vegetable-fields	https://www.wikiart.org/en/august-macke
577288e2edc2cb38800be4a0	Post-Impressionism	Arthur Beecher Carles	Frances Metzger West	1907	https://uploads8.wikiart.org/images/arthur-beecher-carles/frances-metzger-west-1907.jpg	https://www.wikiart.org/en/arthur-beecher-carles/frances-metzger-west-1907	https://www.wikiart.org/en/arthur-beecher-carles
577287cdedc2cb3880082d89	Neo-Expressionism	James Weeks	Two Musicians	1960	https://uploads0.wikiart.org/images/james-weeks/two-musicians-1960.jpg	https://www.wikiart.org/en/james-weeks/two-musicians-1960	https://www.wikiart.org/en/james-weeks
57727ca2edc2cb3880e53ccb	Post-Impressionism	Maurice Denis	The Offertory at Calvary	1890	https://uploads8.wikiart.org/images/maurice-denis/the-offertory-at-calvary.jpg	https://www.wikiart.org/en/maurice-denis/the-offertory-at-calvary	https://www.wikiart.org/en/maurice-denis
577286a6edc2cb388004def4	Minimalism	Lynda Benglis	Contraband	1969	https://uploads8.wikiart.org/images/lynda-benglis/contraband-1969.jpg	https://www.wikiart.org/en/lynda-benglis/contraband-1969	https://www.wikiart.org/en/lynda-benglis
57728704edc2cb38800610e9	Lyrical Abstraction	Kazuo Shiraga	Untitled	1979	https://uploads6.wikiart.org/images/kazuo-shiraga/untitled-1979.jpg	https://www.wikiart.org/en/kazuo-shiraga/untitled-1979	https://www.wikiart.org/en/kazuo-shiraga
577284a7edc2cb3880fe81c7	Abstract Art	Serge Charchoune	Grossissement	1927	https://uploads5.wikiart.org/images/serge-charchoune/grossissement-1927.jpg	https://www.wikiart.org/en/serge-charchoune/grossissement-1927	https://www.wikiart.org/en/serge-charchoune
57728a7fedc2cb3880112241	Romanticism	Thomas Lawrence	HRH George, Prince of Wales, KG	1815	https://uploads2.wikiart.org/images/thomas-lawrence/hrh-george-prince-of-wales-kg-1815.jpg	https://www.wikiart.org/en/thomas-lawrence/hrh-george-prince-of-wales-kg-1815	https://www.wikiart.org/en/thomas-lawrence
5954fa32edc2c93644c38f1b	Neoclassicism	Joseph Anton Koch	Noah&#39;s Offers up Thanks	1814	https://uploads3.wikiart.org/00138/images/joseph-anton-koch/1814-koch-noahs-dankopfer-anagoria.JPG	https://www.wikiart.org/en/joseph-anton-koch/noahs-offers-up-thanks-1814	https://www.wikiart.org/en/joseph-anton-koch
57727c76edc2cb3880e4a484	Rococo	Carl-Ludwig Johann Christineck	Portrait of Alexey Bobrinsky as a Child	1769	https://uploads2.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-alexey-bobrinsky-as-a-child-1769-1.jpg	https://www.wikiart.org/en/carl-ludwig-johann-christineck/portrait-of-alexey-bobrinsky-as-a-child-1769-1	https://www.wikiart.org/en/carl-ludwig-johann-christineck
57727d1dedc2cb3880e6a02e	Northern Renaissance	Jan Provoost	Virgin Giving Breast	XV-XVI cent.	https://uploads3.wikiart.org/images/jan-provoost/virgin-giving-breast.jpg	https://www.wikiart.org/en/jan-provoost/virgin-giving-breast	https://www.wikiart.org/en/jan-provoost
5772845cedc2cb3880fdbb41	Art Informel	Jean Miotte	Texas	1951	https://uploads1.wikiart.org/images/jean-miotte/texas-1951.jpg	https://www.wikiart.org/en/jean-miotte/texas-1951	https://www.wikiart.org/en/jean-miotte
57728143edc2cb3880f3d1c1	Neoclassicism	John William Godward	The Muse Erato at her Lyre	1895	https://uploads4.wikiart.org/images/john-william-godward/the-muse-erato-at-her-lyre-1895.jpg	https://www.wikiart.org/en/john-william-godward/the-muse-erato-at-her-lyre-1895	https://www.wikiart.org/en/john-william-godward
577280f7edc2cb3880f306a9	Expressionism	Laszlo Mednyanszky	Fires in the Forest	1910	https://uploads4.wikiart.org/images/laszlo-mednyanszky/fires-in-the-forest-1910.jpg	https://www.wikiart.org/en/laszlo-mednyanszky/fires-in-the-forest-1910	https://www.wikiart.org/en/laszlo-mednyanszky
577286c5edc2cb388005609d	Art Informel	Richard Mortensen	Ajaccio I	1959	https://uploads2.wikiart.org/images/richard-mortensen/ajaccio-i-1959.jpg	https://www.wikiart.org/en/richard-mortensen/ajaccio-i-1959	https://www.wikiart.org/en/richard-mortensen
57727fededc2cb3880ef6ba7	Minimalism	John McLaughlin	Untitled	1963	https://uploads8.wikiart.org/images/john-mclaughlin/untitled-1963.jpg	https://www.wikiart.org/en/john-mclaughlin/untitled-1963	https://www.wikiart.org/en/john-mclaughlin
57727f54edc2cb3880ed9092	Cubism	Johannes Itten	Der Bachs&#228;nger (Helge Lindberg)	1916	https://uploads1.wikiart.org/images/johannes-itten/der-bachs-nger-helge-lindberg-1916.jpg	https://www.wikiart.org/en/johannes-itten/der-bachs-nger-helge-lindberg-1916	https://www.wikiart.org/en/johannes-itten
577278bbedc2cb3880d8c504	Early Renaissance	Domenico Ghirlandaio	Portrait of a Girl	1490	https://uploads0.wikiart.org/images/domenico-ghirlandaio/portrait-of-a-girl.jpg	https://www.wikiart.org/en/domenico-ghirlandaio/portrait-of-a-girl	https://www.wikiart.org/en/domenico-ghirlandaio
57727f50edc2cb3880ed8d9c	Post-Impressionism	Georges Lemmen	La modiste	1901	https://uploads0.wikiart.org/images/georges-lemmen/la-modiste-1901.jpg	https://www.wikiart.org/en/georges-lemmen/la-modiste-1901	https://www.wikiart.org/en/georges-lemmen
57726e7eedc2cb3880b74afa	Rococo	Francois Boucher	Portrait of Marie-Louis O’Murphy (Nude on a Sofa)	1752	https://uploads0.wikiart.org/images/francois-boucher/nude-on-a-sofa-1752(1).jpg	https://www.wikiart.org/en/francois-boucher/portrait-of-marie-louis-o-murphy-nude-on-a-sofa-1752-1	https://www.wikiart.org/en/francois-boucher
57727d0aedc2cb3880e683bb	Impressionism	Giuseppe de Nittis	A Winter&#39;s Landscape	1875	https://uploads0.wikiart.org/images/giuseppe-de-nittis/a-winter-s-landscape.jpg	https://www.wikiart.org/en/giuseppe-de-nittis/a-winter-s-landscape	https://www.wikiart.org/en/giuseppe-de-nittis
5772816eedc2cb3880f46427	Lyrical Abstraction	Roger Bissi&#232;re	Vend&#233;miaire	1963	https://uploads1.wikiart.org/images/roger-bissi-re/vend-miaire-1963.jpg	https://www.wikiart.org/en/roger-bissi-re/vend-miaire-1963	https://www.wikiart.org/en/roger-bissi-re
57728709edc2cb3880061955	Realism	Rosa Bonheur	Arab and a Dead Horse	1852	https://uploads0.wikiart.org/images/rosa-bonheur/arab-and-a-dead-horse-1852.jpg	https://www.wikiart.org/en/rosa-bonheur/arab-and-a-dead-horse-1852	https://www.wikiart.org/en/rosa-bonheur
577280e3edc2cb3880f29328	Expressionism	Akseli Gallen-Kallela	Lemmink&#228;inen&#39;s Mother	1897	https://uploads0.wikiart.org/images/akseli-gallen-kallela/lemmink-inen-s-mother-1897.jpg	https://www.wikiart.org/en/akseli-gallen-kallela/lemmink-inen-s-mother-1897	https://www.wikiart.org/en/akseli-gallen-kallela
577280fcedc2cb3880f30f41	Magic Realism	Giorgio Morandi	Still Life	1943	https://uploads1.wikiart.org/images/giorgio-morandi/still-life-1943.jpg	https://www.wikiart.org/en/giorgio-morandi/still-life-1943	https://www.wikiart.org/en/giorgio-morandi
5772809bedc2cb3880f1cd20	Abstract Art	Alexander Calder	Devil Fish	1937	https://uploads2.wikiart.org/images/alexander-calder/devil-fish-1937.jpg	https://www.wikiart.org/en/alexander-calder/devil-fish-1937	https://www.wikiart.org/en/alexander-calder
577281a9edc2cb3880f513be	Magic Realism	Christian Schad	Marcella	1926	https://uploads8.wikiart.org/images/christian-schad/marcella-1926.jpg	https://www.wikiart.org/en/christian-schad/marcella-1926	https://www.wikiart.org/en/christian-schad
57727fbcedc2cb3880eed207	Neo-Expressionism	Nyoman Masriadi	Soccer	1999	https://uploads6.wikiart.org/images/nyoman-masriadi/soccer-1999.jpg	https://www.wikiart.org/en/nyoman-masriadi/soccer-1999	https://www.wikiart.org/en/nyoman-masriadi
5772836fedc2cb3880faa6ee	Magic Realism	Giorgio Morandi	Still Life	1962	https://uploads3.wikiart.org/images/giorgio-morandi/still-life-1962-1.jpg	https://www.wikiart.org/en/giorgio-morandi/still-life-1962-1	https://www.wikiart.org/en/giorgio-morandi
5772727bedc2cb3880c556b8	Impressionism	Edgar Degas	The Ballet Class	1871-1874	https://uploads4.wikiart.org/images/edgar-degas/the-dancing-class-1874.jpg	https://www.wikiart.org/en/edgar-degas/the-dancing-class-1874	https://www.wikiart.org/en/edgar-degas
57726ecfedc2cb3880b8890f	Post-Impressionism	Paul Gauguin	What&#39;s New?	1892	https://uploads7.wikiart.org/images/paul-gauguin/what-s-new-1892.jpg	https://www.wikiart.org/en/paul-gauguin/what-s-new-1892	https://www.wikiart.org/en/paul-gauguin
5772809aedc2cb3880f1cb27	Art Informel	Antoni Tapies	Grey and Green Painting	1957	https://uploads3.wikiart.org/images/antoni-tapies/grey-and-green-painting-1957.jpg	https://www.wikiart.org/en/antoni-tapies/grey-and-green-painting-1957	https://www.wikiart.org/en/antoni-tapies
57728347edc2cb3880fa8716	Lyrical Abstraction	Christo Coetzee	The vortex	1963	https://uploads1.wikiart.org/images/christo-coetzee/the-vortex-1963.jpg	https://www.wikiart.org/en/christo-coetzee/the-vortex-1963	https://www.wikiart.org/en/christo-coetzee
57727e10edc2cb3880e9b01b	Magic Realism	Eyvind Earle	Even Tide	1994	https://uploads6.wikiart.org/images/eyvind-earle/even-tide-1994.jpg	https://www.wikiart.org/en/eyvind-earle/even-tide-1994	https://www.wikiart.org/en/eyvind-earle
57728290edc2cb3880f81549	Color Field Painting	Antonio Palolo	Lisbon	1973	https://uploads5.wikiart.org/images/antonio-palolo/lisbon-1973.jpg	https://www.wikiart.org/en/antonio-palolo/lisbon-1973	https://www.wikiart.org/en/antonio-palolo
5772866fedc2cb388004339f	Art Informel	Bice Lazzari	Rhythm	1956	https://uploads6.wikiart.org/images/bice-lazzari/rhythm-1956(2).jpg	https://www.wikiart.org/en/bice-lazzari/rhythm-1956	https://www.wikiart.org/en/bice-lazzari
577284ceedc2cb3880ff1041	Abstract Art	Michel Seuphor	Le Carillon des Flandres	1954	https://uploads5.wikiart.org/images/michel-seuphor/le-carillon-des-flandres-1954.jpg	https://www.wikiart.org/en/michel-seuphor/le-carillon-des-flandres-1954	https://www.wikiart.org/en/michel-seuphor
57727f6bedc2cb3880edffeb	Surrealism	Raoul Ubac	Penth&#233;sil&#233;e	1937	https://uploads6.wikiart.org/images/raoul-ubac/penth-sil-e-1937.jpg	https://www.wikiart.org/en/raoul-ubac/penth-sil-e-1937	https://www.wikiart.org/en/raoul-ubac
57727f04edc2cb3880eccefa	Color Field Painting	Gene Davis	Red Devil	1959	https://uploads7.wikiart.org/images/gene-davis/red-devil-1959(1).jpg	https://www.wikiart.org/en/gene-davis/red-devil-1959	https://www.wikiart.org/en/gene-davis
57726e7cedc2cb3880b7470a	Early Renaissance	Sandro Botticelli	The Mystical Nativity	1500	https://uploads3.wikiart.org/images/sandro-botticelli/the-mystical-nativity(1).jpg	https://www.wikiart.org/en/sandro-botticelli/the-mystical-nativity-1500-1	https://www.wikiart.org/en/sandro-botticelli
57726e21edc2cb3880b60386	Expressionism	Edvard Munch	Kiss	1897	https://uploads1.wikiart.org/images/edvard-munch/kiss-1897.jpg	https://www.wikiart.org/en/edvard-munch/kiss-1897	https://www.wikiart.org/en/edvard-munch
57727c20edc2cb3880e38156	Rococo	Joshua Reynolds	Garrick Between Tragedy and Comedy	1760-1761	https://uploads7.wikiart.org/images/joshua-reynolds/david-garrick-between-tragedy-and-comedy-1761(1).jpg	https://www.wikiart.org/en/joshua-reynolds/david-garrick-between-tragedy-and-comedy-1761	https://www.wikiart.org/en/joshua-reynolds
57728284edc2cb3880f800e0	Surrealism	Antonio Dacosta	Cena Aberta	1940	https://uploads2.wikiart.org/images/antonio-dacosta/cena-aberta-1940.jpg	https://www.wikiart.org/en/antonio-dacosta/cena-aberta-1940	https://www.wikiart.org/en/antonio-dacosta
57727f42edc2cb3880ed7bbf	Abstract Expressionism	Lee Krasner	Noon	1947	https://uploads0.wikiart.org/images/lee-krasner/noon-1947.jpg	https://www.wikiart.org/en/lee-krasner/noon-1947	https://www.wikiart.org/en/lee-krasner
57727cfaedc2cb3880e61524	Baroque	Cornelis de Vos	Self-portrait of the Artist with his Wife Suzanne Cock and their Children	1630	https://uploads1.wikiart.org/images/cornelis-de-vos/self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630.jpg	https://www.wikiart.org/en/cornelis-de-vos/self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630	https://www.wikiart.org/en/cornelis-de-vos
57728789edc2cb3880076cb1	Rococo	Anne Vallayer-Coster	Portrait of Marie Antoinette	1780	https://uploads6.wikiart.org/images/anne-vallayer-coster/portrait-of-marie-antoinette-1780.jpg	https://www.wikiart.org/en/anne-vallayer-coster/portrait-of-marie-antoinette-1780	https://www.wikiart.org/en/anne-vallayer-coster
57728143edc2cb3880f3d241	Neoclassicism	John William Godward	Nerissa	1906	https://uploads3.wikiart.org/images/john-william-godward/nerissa-1906.jpg	https://www.wikiart.org/en/john-william-godward/nerissa-1906	https://www.wikiart.org/en/john-william-godward
57727fbcedc2cb3880eed167	Neo-Expressionism	Nyoman Masriadi	Fast Food	1999	https://uploads0.wikiart.org/images/nyoman-masriadi/fast-food-1999.jpg	https://www.wikiart.org/en/nyoman-masriadi/fast-food-1999	https://www.wikiart.org/en/nyoman-masriadi
577286a1edc2cb388004d71d	Minimalism	Sheila Hicks	Grand Prayer Rug	1966	https://uploads4.wikiart.org/images/sheila-hicks/grand-prayer-rug-1966.jpg	https://www.wikiart.org/en/sheila-hicks/grand-prayer-rug-1966	https://www.wikiart.org/en/sheila-hicks
5772869dedc2cb388004d026	Neoclassicism	Alexandre Jacovleff	The Kuli-Kuta Dance, Niamey	1926	https://uploads7.wikiart.org/images/alexandre-yevgenievich-jacovleff/the-kuli-kuta-dance-niamey-1926.jpg	https://www.wikiart.org/en/alexandre-jacovleff/the-kuli-kuta-dance-niamey-1926	https://www.wikiart.org/en/alexandre-jacovleff
58d021c4edc2c99318e4f52c	Neoclassicism	Claude-Joseph Vernet	La nuit	1750	https://uploads3.wikiart.org/00124/images/joseph-vernet/vernet-claude-joseph-the-night-18th-c-1.JPG	https://www.wikiart.org/en/claude-joseph-vernet/la-nuit	https://www.wikiart.org/en/claude-joseph-vernet
57727fdbedc2cb3880ef4f7e	Pop Art	Eduardo Paolozzi	Dr. Pepper	1948	https://uploads1.wikiart.org/images/eduardo-paolozzi/dr-pepper-1948.jpg	https://www.wikiart.org/en/eduardo-paolozzi/dr-pepper-1948	https://www.wikiart.org/en/eduardo-paolozzi
577270d5edc2cb3880bf864f	Cubism	Marc Chagall	The Fiddler	1913	https://uploads8.wikiart.org/images/marc-chagall/the-fiddler-1913.jpg	https://www.wikiart.org/en/marc-chagall/the-fiddler-1913	https://www.wikiart.org/en/marc-chagall
577282b3edc2cb3880f89dd9	Color Field Painting	Louis Cane	Toile d&#233;coup&#233;e	1970	https://uploads0.wikiart.org/images/louis-cane/toile-d-coup-e-1970.jpg	https://www.wikiart.org/en/louis-cane/toile-d-coup-e-1970	https://www.wikiart.org/en/louis-cane
57727f4dedc2cb3880ed8bb5	Color Field Painting	Agnes Martin	Untitled	1959	https://uploads7.wikiart.org/images/agnes-martin/untitled-1959-1.jpg	https://www.wikiart.org/en/agnes-martin/untitled-1959-1	https://www.wikiart.org/en/agnes-martin
577276e4edc2cb3880d31345	Realism	Vasily Vereshchagin	The Apotheosis of War	1871	https://uploads7.wikiart.org/images/vasily-vereshchagin/the-apotheosis-of-war-1871.jpg	https://www.wikiart.org/en/vasily-vereshchagin/the-apotheosis-of-war-1871	https://www.wikiart.org/en/vasily-vereshchagin
57728955edc2cb38800d4b93	Impressionism	Lesser Ury	Leipziger Stra&#223;e	1889	https://uploads2.wikiart.org/images/lesser-ury/leipziger-stra-e-1889.jpg	https://www.wikiart.org/en/lesser-ury/leipziger-stra-e-1889	https://www.wikiart.org/en/lesser-ury
57726e39edc2cb3880b62ba7	Baroque	Caravaggio	The Lute Player	1596	https://uploads1.wikiart.org/images/caravaggio/the-lute-player-1(1).jpg	https://www.wikiart.org/en/caravaggio/the-lute-player-1	https://www.wikiart.org/en/caravaggio
57728268edc2cb3880f77f7d	Expressionism	Leon Spilliaert	Young Man with Red Scarf	1908	https://uploads6.wikiart.org/images/leon-spilliaert/young-man-with-red-scarf-1908.jpg	https://www.wikiart.org/en/leon-spilliaert/young-man-with-red-scarf-1908	https://www.wikiart.org/en/leon-spilliaert
5772823dedc2cb3880f6eaa3	Pop Art	Pauline Boty	With Love to Jean-Paul Belmondo	1962	https://uploads1.wikiart.org/images/pauline-boty/with-love-to-jean-paul-belmondo-1962.jpg	https://www.wikiart.org/en/pauline-boty/with-love-to-jean-paul-belmondo-1962	https://www.wikiart.org/en/pauline-boty
5772849eedc2cb3880fe722b	Color Field Painting	Ron Gorchov	Lure II	1976	https://uploads3.wikiart.org/images/ron-gorchov/lure-ii-1976.jpg	https://www.wikiart.org/en/ron-gorchov/lure-ii-1976	https://www.wikiart.org/en/ron-gorchov
57727274edc2cb3880c54ea5	Impressionism	Edgar Degas	Place de la Concorde	1875	https://uploads7.wikiart.org/images/edgar-degas/place-de-la-concorde-1875.jpg	https://www.wikiart.org/en/edgar-degas/place-de-la-concorde-1875	https://www.wikiart.org/en/edgar-degas
57727af4edc2cb3880e046e3	Romanticism	Richard Parkes Bonington	Rouen	1825	https://uploads5.wikiart.org/images/richard-parkes-bonington/rouen-1825.jpg	https://www.wikiart.org/en/richard-parkes-bonington/rouen-1825	https://www.wikiart.org/en/richard-parkes-bonington
57728395edc2cb3880fb359c	Realism	George Catlin	M&#243;-sho-la-t&#250;b-bee, He Who Puts Out and Kills, Chief of the Tribe	1834	https://uploads5.wikiart.org/images/george-catlin/m-sho-la-t-b-bee-he-who-puts-out-and-kills-chief-of-the-tribe-1834.jpg	https://www.wikiart.org/en/george-catlin/m-sho-la-t-b-bee-he-who-puts-out-and-kills-chief-of-the-tribe-1834	https://www.wikiart.org/en/george-catlin
5772883dedc2cb388009e2fd	Surrealism	Dora Maar	Double Portrait	1930	https://uploads0.wikiart.org/images/dora-maar/double-portrait-1930.jpg	https://www.wikiart.org/en/dora-maar/double-portrait-1930	https://www.wikiart.org/en/dora-maar
57728284edc2cb3880f80160	Surrealism	Antonio Dacosta	Serenata A&#231;oriana	1940	https://uploads8.wikiart.org/images/antonio-dacosta/serenata-a-oriana-1940.jpg	https://www.wikiart.org/en/antonio-dacosta/serenata-a-oriana-1940	https://www.wikiart.org/en/antonio-dacosta
57727d74edc2cb3880e7cbb6	Northern Renaissance	Bernhard Strigel	Portrait of Louis II of Hungary	1515	https://uploads0.wikiart.org/images/bernhard-strigel/portrait-of-louis-ii-of-hungary.jpg	https://www.wikiart.org/en/bernhard-strigel/portrait-of-louis-ii-of-hungary	https://www.wikiart.org/en/bernhard-strigel
57728503edc2cb3880ffb816	Magic Realism	Greta Freist	L&#39;&#233;l&#233;phant indien	1942	https://uploads4.wikiart.org/images/greta-freist/l-l-phant-indien-1942.jpg	https://www.wikiart.org/en/greta-freist/l-l-phant-indien-1942	https://www.wikiart.org/en/greta-freist
57727dd7edc2cb3880e90b9f	Baroque	Adriaen van de Venne	Winter Scene	1614	https://uploads3.wikiart.org/images/adriaen-van-de-venne/winter-scene.jpg	https://www.wikiart.org/en/adriaen-van-de-venne/winter-scene	https://www.wikiart.org/en/adriaen-van-de-venne
577279d2edc2cb3880dc86f2	Expressionism	Franz Marc	The Steer (The Bull)	1911	https://uploads4.wikiart.org/images/franz-marc/the-steer-the-bull-1911.jpg	https://www.wikiart.org/en/franz-marc/the-steer-the-bull-1911	https://www.wikiart.org/en/franz-marc
57727218edc2cb3880c40aa9	Surrealism	Rene Magritte	The human condition	1935	https://uploads2.wikiart.org/images/rene-magritte/the-human-condition-1935(1).jpg	https://www.wikiart.org/en/rene-magritte/the-human-condition-1935	https://www.wikiart.org/en/rene-magritte
57727e48edc2cb3880ea5dea	Neoclassicism	Mikhail Shibanov	Alexandr Matveevich Dmitriev-Mamonov	1785	https://uploads5.wikiart.org/images/mikhail-shibanov/alexandr-matveevich-dmitriev-mamonov.jpg	https://www.wikiart.org/en/mikhail-shibanov/alexandr-matveevich-dmitriev-mamonov	https://www.wikiart.org/en/mikhail-shibanov
5772874cedc2cb388006d0f5	Art Informel	Akira Kanayama	Work	1957	https://uploads5.wikiart.org/images/akira-kanayama/work-1957-2.jpg	https://www.wikiart.org/en/akira-kanayama/work-1957-2	https://www.wikiart.org/en/akira-kanayama
57728a95edc2cb38801198e7	Baroque	Judith Leyster	The Proposition	1631	https://uploads5.wikiart.org/images/judith-leyster/the-proposition-1631.jpg	https://www.wikiart.org/en/judith-leyster/the-proposition-1631	https://www.wikiart.org/en/judith-leyster
57728707edc2cb3880061571	Art Informel	Lilia Carrillo	Luna de silencio	1961	https://uploads6.wikiart.org/images/lilia-carrillo/luna-de-silencio-1961.jpg	https://www.wikiart.org/en/lilia-carrillo/luna-de-silencio-1961	https://www.wikiart.org/en/lilia-carrillo
57728661edc2cb3880042081	Minimalism	Charlotte Posenenske	Sprayed Picture	1965	https://uploads7.wikiart.org/images/charlotte-posenenske/sprayed-picture-1965-1(1).jpg	https://www.wikiart.org/en/charlotte-posenenske/sprayed-picture-1965-1	https://www.wikiart.org/en/charlotte-posenenske
57727699edc2cb3880d1f809	Early Renaissance	Filippo Lippi	The Martyrdom of St. Stephen	1460	https://uploads7.wikiart.org/images/filippo-lippi/the-martyrdom-of-st-stephen-1460.jpg	https://www.wikiart.org/en/filippo-lippi/the-martyrdom-of-st-stephen-1460	https://www.wikiart.org/en/filippo-lippi
57728508edc2cb3880ffc013	Post-Impressionism	Charles Cottet	Rayons du soir	1892	https://uploads4.wikiart.org/images/charles-cottet/rayons-du-soir-1892.jpg	https://www.wikiart.org/en/charles-cottet/rayons-du-soir-1892	https://www.wikiart.org/en/charles-cottet
577284e5edc2cb3880ff3516	Expressionism	Aladar Korosfoi-Kriesch	All Souls&#39; Day	1910	https://uploads3.wikiart.org/images/aladar-korosfoi-kriesch/all-souls-day-1910.jpg	https://www.wikiart.org/en/aladar-korosfoi-kriesch/all-souls-day-1910	https://www.wikiart.org/en/aladar-korosfoi-kriesch
57727b78edc2cb3880e18f04	Romanticism	George Stubbs	Horse Attacked by a Lion	1762	https://uploads8.wikiart.org/images/george-stubbs/horse-attacked-by-a-lion.jpg	https://www.wikiart.org/en/george-stubbs/horse-attacked-by-a-lion	https://www.wikiart.org/en/george-stubbs
577278e1edc2cb3880d95432	Impressionism	Berthe Morisot	After Luncheon	1881	https://uploads8.wikiart.org/images/berthe-morisot/after-luncheon.jpg	https://www.wikiart.org/en/berthe-morisot/after-luncheon	https://www.wikiart.org/en/berthe-morisot
57727e83edc2cb3880eb0ddb	High Renaissance	Andrea Mantegna	Musicians and teaches Carriers	1490-1506	https://uploads3.wikiart.org/images/andrea-mantegna/musicians-and-teaches-carriers-1506.jpg	https://www.wikiart.org/en/andrea-mantegna/musicians-and-teaches-carriers-1506	https://www.wikiart.org/en/andrea-mantegna
577280fcedc2cb3880f30f81	Magic Realism	Giorgio Morandi	Still Life	1946	https://uploads1.wikiart.org/images/giorgio-morandi/still-life-1946.jpg	https://www.wikiart.org/en/giorgio-morandi/still-life-1946	https://www.wikiart.org/en/giorgio-morandi
57726e7aedc2cb3880b7448a	Early Renaissance	Sandro Botticelli	Portrait of Dante	1495	https://uploads8.wikiart.org/images/sandro-botticelli/portrait-of-dante(1).jpg	https://www.wikiart.org/en/sandro-botticelli/portrait-of-dante	https://www.wikiart.org/en/sandro-botticelli
57727f2dedc2cb3880ed5f69	Post-Impressionism	Jozsef Rippl-Ronai	A Park at Night	1892-1895	https://uploads3.wikiart.org/images/j-zsef-rippl-r-nai/a-park-at-night-1895(1).jpg	https://www.wikiart.org/en/jozsef-rippl-ronai/a-park-at-night-1895	https://www.wikiart.org/en/jozsef-rippl-ronai
57727f3eedc2cb3880ed755b	Lyrical Abstraction	Sam Francis	Untitled (Yellow)	1960-1961	https://uploads2.wikiart.org/images/sam-francis/untitled-yellow-1961.jpg	https://www.wikiart.org/en/sam-francis/untitled-yellow-1961	https://www.wikiart.org/en/sam-francis
58d10333edc2c94f902fbc77	Cubism	Vasyl Yermylov	Bread	1914	https://uploads2.wikiart.org/00124/images/vasyl-yermylov/bread-1914.jpg	https://www.wikiart.org/en/vasyl-yermylov/bread-1914	https://www.wikiart.org/en/vasyl-yermylov
57727d4eedc2cb3880e73cda	Baroque	Pietro da Cortona	The Rape of the Sabine Women	1627-1629	https://uploads3.wikiart.org/images/pietro-da-cortona/the-rape-of-the-sabine-women-1629.jpg	https://www.wikiart.org/en/pietro-da-cortona/the-rape-of-the-sabine-women-1629	https://www.wikiart.org/en/pietro-da-cortona
57727c4bedc2cb3880e41335	Expressionism	Constantin Brancusi	The Kiss	1912	https://uploads3.wikiart.org/images/constantin-brancusi/the-kiss-1912.jpg	https://www.wikiart.org/en/constantin-brancusi/the-kiss-1912	https://www.wikiart.org/en/constantin-brancusi
57727af3edc2cb3880e04523	Romanticism	Richard Parkes Bonington	A Boat Beached in a Port at Low Tide	1825	https://uploads0.wikiart.org/images/richard-parkes-bonington/a-boat-beached-in-a-port-at-low-tide-1825.jpg	https://www.wikiart.org/en/richard-parkes-bonington/a-boat-beached-in-a-port-at-low-tide-1825	https://www.wikiart.org/en/richard-parkes-bonington
577285e5edc2cb3880026485	Neo-Expressionism	Martin Kippenberger	Selbstport&#228;t	1996	https://uploads7.wikiart.org/images/martin-kippenberger/selbstport-t-1996.jpg	https://www.wikiart.org/en/martin-kippenberger/selbstport-t-1996	https://www.wikiart.org/en/martin-kippenberger
5772800fedc2cb3880eff649	Minimalism	Brice Marden	The Dylan Painting	1966	https://uploads0.wikiart.org/images/brice-marden/the-dylan-painting-1966(1).jpg	https://www.wikiart.org/en/brice-marden/the-dylan-painting-1966	https://www.wikiart.org/en/brice-marden
